entry_ts,exit_ts,side,side_opt,qty,strike,spot_at_entry,spot_at_exit,entry_premium,exit_premium,vix_at_entry,pnl_dollars,pnl_dollars_gross,pnl_bps_gross,pnl_bps_net,reason,hold_min,p_up,p_dn
2025-11-24 14:33:00+00:00,2025-11-24 20:55:00+00:00,long,call,1,661,660.76,665.86,3.3335349984628806,4.861513326742738,20.520000457763672,148.70030866538295,152.79783282798576,4583.657675663883,4460.739387285565,eod_flat,382,0.5882513829458317,0.3378423582887569
2025-11-25 14:31:00+00:00,2025-11-25 14:49:00+00:00,long,call,1,665,664.96,661.13,3.1367783725761456,1.502597228258935,18.559999465942383,-165.7378022321386,-163.41811443172105,-5209.743724976988,-5283.6950063521035,stop,18,0.7019792728787915,0.19779595115237134
2025-11-25 14:49:00+00:00,2025-11-25 15:44:00+00:00,long,call,1,661,661.13,666.58,3.1297873105986582,6.4969528767970814,18.559999465942383,331.90318652614445,336.7165566198423,10758.448520753827,10604.656278150058,target,55,0.682349909237381,0.2384582130919048
2025-11-25 15:44:00+00:00,2025-11-25 20:53:00+00:00,long,call,1,667,666.58,672.29,2.6405580477876356,5.292137861005813,18.559999465942383,261.191633367421,265.1579813218177,10041.740288344641,9891.531586902916,target,309,0.6437424545846856,0.2778656622533079
2025-11-26 14:56:00+00:00,2025-11-26 19:56:00+00:00,long,call,1,674,674.03,676.88,2.8845130936143164,3.156781793302912,17.190000534057617,24.206222525400932,27.226869968859546,943.8982970517244,839.1788055664657,theta_protect,300,0.5846367286071213,0.294780501010006
2025-11-28 14:31:00+00:00,2025-12-01 19:23:00+00:00,long,call,1,677,677.23,677.09,2.9571870565596896,1.4482185839515296,16.350000381469727,-153.0995500810716,-150.896847260816,-5102.715667786172,-5177.202089447241,stop,4612,0.6095377780323626,0.25644821884726715
2025-12-02 15:52:00+00:00,2025-12-02 19:55:00+00:00,short,put,1,679,679.42,678.5,2.266882847086265,1.4109867494331638,16.59000015258789,-87.42854456356983,-85.58960976531012,-3775.6520975630747,-3856.7738370752595,theta_protect,243,0.31379872579728374,0.561659887412896
2025-12-03 14:31:00+00:00,2025-12-03 20:54:00+00:00,long,call,1,677,676.94,679.81,2.762308233229817,2.8119687953911807,16.079999923706055,2.1789177018258954,4.966056216136394,179.77922073996265,78.88032463626281,theta_protect,383,0.6009563700530012,0.246877653419811
2025-12-04 14:35:00+00:00,2025-12-04 18:07:00+00:00,long,call,1,681,680.51,679.58,2.5011210753362434,1.195726018079597,15.779999732971191,-132.38792927237256,-130.53950572566464,-5219.239764636956,-5293.143565813771,stop,212,0.5872731983764472,0.30582414503333344
2025-12-04 19:19:00+00:00,2025-12-04 19:58:00+00:00,long,call,2,679,678.67,679.18,1.2258075913843527,1.1763245233922248,15.779999732971191,-12.298745713202152,-9.896613598425574,-403.67728459117063,-501.65889816821476,theta_protect,39,0.6308628260066701,0.19084631128059473
2025-12-05 16:22:00+00:00,2025-12-05 19:55:00+00:00,short,put,1,683,682.62,682.2,2.3820021377216563,1.5135395238625051,15.40999984741211,-88.7940322167072,-86.84626138591511,-3645.9354931134553,-3727.7058156478884,theta_protect,213,0.2843649831665974,0.5638929204938518
2025-12-08 14:31:00+00:00,2025-12-08 20:55:00+00:00,short,put,1,682,682.29,678.61,2.6510817446666124,3.3884410769086344,16.65999984741211,70.71617181341458,73.7359332242022,2781.3526826376633,2667.4459192244753,eod_flat,384,0.2257121169993492,0.644086892354817
2025-12-10 14:31:00+00:00,2025-12-10 19:58:00+00:00,long,call,1,678,678.35,684.01,2.9259600488285855,6.041164722062035,15.770000457763672,307.03690493789964,311.520467323345,10646.777882290733,10493.543992879277,target,327,0.610087481677679,0.20965274437160178
